Vector ID,Year,Month,Province,Crime Category,Crime Type,Coordinate,Value
v1210497662,2019,10,Saskatchewan,Robbery,Total robbery [160],11.14.1,23.0
v1210497695,2019,11,Saskatchewan,Robbery,Total robbery [160],12.14.1,23.0
v1210497662,2020,1,Saskatchewan,Robbery,Total robbery [160],11.14.1,23.0
v1210497695,2020,6,Saskatchewan,Robbery,Total robbery [160],12.14.1,23.0
v1210497695,2020,9,Saskatchewan,Robbery,Total robbery [160],12.14.1,23.0
v1210497662,2021,7,Saskatchewan,Robbery,Total robbery [160],11.14.1,23.0
v1210497695,2021,11,Saskatchewan,Robbery,Total robbery [160],12.14.1,23.0
v1210497662,2020,3,Saskatchewan,Robbery,Total robbery [160],11.14.1,22.0
v1210497695,2020,7,Saskatchewan,Robbery,Total robbery [160],12.14.1,22.0
v1210497695,2021,2,Saskatchewan,Robbery,Total robbery [160],12.14.1,22.0
v1210497695,2019,4,Saskatchewan,Robbery,Total robbery [160],12.14.1,21.0
v1210497695,2020,12,Saskatchewan,Robbery,Total robbery [160],12.14.1,21.0
v1210497662,2021,8,Saskatchewan,Robbery,Total robbery [160],11.14.1,21.0
v1210497695,2022,2,Saskatchewan,Robbery,Total robbery [160],12.14.1,21.0
v1210497662,2022,6,Saskatchewan,Robbery,Total robbery [160],11.14.1,21.0
v1210497662,2021,9,Saskatchewan,Robbery,Total robbery [160],11.14.1,20.0
v1210497662,2020,8,Saskatchewan,Robbery,Total robbery [160],11.14.1,19.0
v1210497695,2020,10,Saskatchewan,Robbery,Total robbery [160],12.14.1,19.0
v1210497662,2020,2,Saskatchewan,Robbery,Total robbery [160],11.14.1,18.0
v1210497695,2021,4,Saskatchewan,Robbery,Total robbery [160],12.14.1,18.0
v1210497662,2021,12,Saskatchewan,Robbery,Total robbery [160],11.14.1,17.0
v1210497662,2022,5,Saskatchewan,Robbery,Total robbery [160],11.14.1,17.0
v1210497662,2019,11,Saskatchewan,Robbery,Total robbery [160],11.14.1,16.0
v1210497662,2019,12,Saskatchewan,Robbery,Total robbery [160],11.14.1,15.0
v1210497662,2020,9,Saskatchewan,Robbery,Total robbery [160],11.14.1,15.0
v1210497662,2021,6,Saskatchewan,Robbery,Total robbery [160],11.14.1,15.0
v1210497662,2022,2,Saskatchewan,Robbery,Total robbery [160],11.14.1,15.0
v1210497662,2020,5,Saskatchewan,Robbery,Total robbery [160],11.14.1,14.0
v1210497662,2021,5,Saskatchewan,Robbery,Total robbery [160],11.14.1,14.0
v1210497662,2022,3,Saskatchewan,Robbery,Total robbery [160],11.14.1,14.0
v1210497662,2021,1,Saskatchewan,Robbery,Total robbery [160],11.14.1,13.0
v1210497662,2022,1,Saskatchewan,Robbery,Total robbery [160],11.14.1,13.0
v1210497662,2022,4,Saskatchewan,Robbery,Total robbery [160],11.14.1,13.0
v1210497662,2020,11,Saskatchewan,Robbery,Total robbery [160],11.14.1,12.0
v1210497662,2020,12,Saskatchewan,Robbery,Total robbery [160],11.14.1,12.0
v1210497662,2021,4,Saskatchewan,Robbery,Total robbery [160],11.14.1,12.0
v1210497662,2020,4,Saskatchewan,Robbery,Total robbery [160],11.14.1,11.0
v1210497662,2021,2,Saskatchewan,Robbery,Total robbery [160],11.14.1,11.0
v1210497662,2021,3,Saskatchewan,Robbery,Total robbery [160],11.14.1,11.0
v1210497695,2022,1,Saskatchewan,Robbery,Total robbery [160],12.14.1,
v1210497695,2022,6,Saskatchewan,Robbery,Total robbery [160],12.14.1,
v1210497688,2019,12,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,13.0
v1210497688,2020,10,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,12.0
v1210497688,2019,11,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,9.0
v1210497688,2019,9,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,8.0
v1210497655,2022,4,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,8.0
v1210497688,2022,5,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,8.0
v1210497688,2019,5,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,7.0
v1210497688,2019,10,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,7.0
v1210497688,2022,2,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,7.0
v1210497655,2019,3,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,6.0
v1210497688,2019,7,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,6.0
v1210497688,2019,8,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,6.0
v1210497688,2020,3,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,6.0
v1210497655,2021,1,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,6.0
v1210497688,2021,3,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,6.0
v1210497655,2021,4,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,6.0
v1210497688,2021,7,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,6.0
v1210497688,2021,10,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,6.0
v1210497688,2019,3,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,5.0
v1210497688,2019,4,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,5.0
v1210497655,2019,6,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,5.0
v1210497655,2019,8,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,5.0
v1210497655,2020,1,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,5.0
v1210497655,2020,2,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,5.0
v1210497688,2020,6,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,5.0
v1210497655,2020,7,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,5.0
v1210497688,2020,7,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,5.0
v1210497688,2020,8,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,5.0
v1210497688,2021,6,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,5.0
v1210497655,2019,7,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,4.0
v1210497655,2021,3,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,4.0
v1210497688,2021,8,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,4.0
v1210497688,2021,9,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,4.0
v1210497688,2021,11,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,4.0
v1210497655,2022,5,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,4.0
v1210497655,2019,4,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,3.0
v1210497688,2019,6,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,3.0
v1210497688,2020,4,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,3.0
v1210497655,2020,6,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,3.0
v1210497655,2020,8,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,3.0
v1210497655,2020,9,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,3.0
v1210497688,2020,9,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,3.0
v1210497688,2020,12,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,3.0
v1210497655,2021,2,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,3.0
v1210497688,2021,4,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,3.0
v1210497655,2021,5,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,3.0
v1210497688,2021,5,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,3.0
v1210497655,2022,3,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,3.0
v1210497688,2022,4,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,3.0
v1210497655,2019,5,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,2.0
v1210497655,2019,9,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,2.0
v1210497655,2019,10,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,2.0
v1210497688,2020,1,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,2.0
v1210497655,2020,3,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,2.0
v1210497688,2020,5,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,2.0
v1210497688,2021,1,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,2.0
v1210497688,2021,2,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,2.0
v1210497655,2021,6,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,2.0
v1210497655,2021,9,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,2.0
v1210497655,2021,12,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,2.0
v1210497688,2021,12,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,2.0
v1210497655,2022,2,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,2.0
v1210497655,2022,6,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,2.0
v1210497655,2019,11,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,1.0
v1210497655,2019,12,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,1.0
v1210497688,2020,2,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,1.0
v1210497655,2020,4,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,1.0
v1210497655,2020,10,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,1.0
v1210497655,2020,11,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,1.0
v1210497688,2020,11,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,1.0
v1210497655,2020,12,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,1.0
v1210497655,2021,8,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,1.0
v1210497655,2021,11,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,1.0
v1210497655,2022,1,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,1.0
v1210497688,2022,3,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,1.0
v1210497655,2020,5,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,0.0
v1210497655,2021,7,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,0.0
v1210497655,2021,10,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",11.7.1,0.0
v1210497688,2022,1,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,
v1210497688,2022,6,Saskatchewan,Sexual Assaults,"Sexual assaults by family (levels 1, 2, 3)",12.7.1,
v1210497687,2019,3,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,30.0
v1210497687,2019,7,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,29.0
v1210497687,2021,9,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,29.0
v1210497687,2022,2,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,28.0
v1210497687,2020,8,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,27.0
v1210497687,2019,11,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,26.0
v1210497687,2020,3,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,26.0
v1210497687,2020,9,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,26.0
v1210497687,2021,10,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,26.0
v1210497687,2019,6,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,25.0
v1210497687,2020,7,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,25.0
v1210497687,2019,10,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,24.0
v1210497687,2021,6,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,24.0
v1210497687,2021,11,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,24.0
v1210497687,2022,5,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,24.0
v1210497687,2019,5,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,23.0
v1210497687,2021,1,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,23.0
v1210497687,2019,9,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,22.0
v1210497687,2019,12,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,22.0
v1210497654,2021,4,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,22.0
v1210497687,2021,5,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,22.0
v1210497687,2022,4,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,22.0
v1210497687,2019,4,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,21.0
v1210497687,2020,1,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,21.0
v1210497687,2020,2,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,21.0
v1210497687,2021,8,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,21.0
v1210497687,2021,7,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,20.0
v1210497654,2021,9,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,20.0
v1210497654,2019,7,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,19.0
v1210497687,2020,6,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,19.0
v1210497687,2021,4,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,18.0
v1210497654,2021,8,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,17.0
v1210497687,2021,12,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,17.0
v1210497654,2022,3,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,17.0
v1210497687,2019,8,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,16.0
v1210497654,2020,9,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,16.0
v1210497687,2020,11,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,16.0
v1210497687,2021,3,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,16.0
v1210497654,2019,6,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,15.0
v1210497654,2019,10,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,15.0
v1210497654,2019,11,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,15.0
v1210497687,2020,12,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,15.0
v1210497654,2021,7,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,15.0
v1210497654,2021,12,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,15.0
v1210497654,2019,5,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,14.0
v1210497687,2021,2,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,14.0
v1210497654,2021,6,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,14.0
v1210497654,2022,6,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,14.0
v1210497654,2019,4,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,13.0
v1210497687,2020,4,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,13.0
v1210497654,2020,7,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,13.0
v1210497654,2021,10,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,13.0
v1210497687,2022,3,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,13.0
v1210497654,2019,3,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,12.0
v1210497654,2020,2,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,12.0
v1210497654,2020,6,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,12.0
v1210497654,2020,8,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,12.0
v1210497654,2021,5,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,12.0
v1210497654,2021,11,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,12.0
v1210497654,2019,9,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,11.0
v1210497654,2020,5,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,11.0
v1210497654,2020,11,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,11.0
v1210497654,2021,2,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,11.0
v1210497654,2019,8,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,10.0
v1210497687,2020,5,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,10.0
v1210497654,2020,10,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,10.0
v1210497654,2022,2,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,10.0
v1210497654,2022,4,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,10.0
v1210497654,2022,5,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,10.0
v1210497654,2020,3,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,9.0
v1210497654,2021,3,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,9.0
v1210497654,2020,12,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,8.0
v1210497654,2020,1,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,7.0
v1210497654,2021,1,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,7.0
v1210497654,2019,12,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,6.0
v1210497654,2020,4,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,6.0
v1210497687,2020,10,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,6.0
v1210497654,2022,1,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",11.6.1,6.0
v1210497687,2022,1,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,
v1210497687,2022,6,Saskatchewan,Sexual Assaults,"Sexual assaults by non-family (levels 1, 2, 3)",12.6.1,
v1210497656,2020,2,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,11.8.1,4.0
v1210497656,2022,6,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,11.8.1,4.0
v1210497656,2019,8,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,11.8.1,3.0
v1210497656,2022,1,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,11.8.1,2.0
v1210497656,2019,3,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,11.8.1,1.0
v1210497656,2019,5,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,11.8.1,1.0
v1210497656,2019,6,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,11.8.1,1.0
v1210497656,2019,9,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,11.8.1,1.0
v1210497656,2020,1,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,11.8.1,1.0
v1210497656,2020,3,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,11.8.1,1.0
v1210497656,2020,6,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,11.8.1,1.0
v1210497656,2020,7,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,11.8.1,1.0
v1210497656,2020,10,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,11.8.1,1.0
v1210497656,2021,1,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,11.8.1,1.0
v1210497656,2021,2,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,11.8.1,1.0
v1210497656,2021,8,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,11.8.1,1.0
v1210497656,2021,9,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,11.8.1,1.0
v1210497656,2021,11,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,11.8.1,1.0
v1210497656,2022,5,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,11.8.1,1.0
v1210497689,2019,3,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,12.8.1,0.0
v1210497656,2019,4,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,11.8.1,0.0
v1210497689,2019,4,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,12.8.1,0.0
v1210497689,2019,5,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,12.8.1,0.0
v1210497689,2019,6,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,12.8.1,0.0
v1210497656,2019,7,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,11.8.1,0.0
v1210497689,2019,7,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,12.8.1,0.0
v1210497689,2019,8,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,12.8.1,0.0
v1210497689,2019,9,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,12.8.1,0.0
v1210497656,2019,10,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,11.8.1,0.0
v1210497689,2019,10,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,12.8.1,0.0
v1210497656,2019,11,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,11.8.1,0.0
v1210497689,2019,11,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,12.8.1,0.0
v1210497656,2019,12,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,11.8.1,0.0
v1210497689,2019,12,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,12.8.1,0.0
v1210497689,2020,1,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,12.8.1,0.0
v1210497689,2020,2,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,12.8.1,0.0
v1210497689,2020,3,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,12.8.1,0.0
v1210497656,2020,4,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,11.8.1,0.0
v1210497689,2020,4,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,12.8.1,0.0
v1210497656,2020,5,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,11.8.1,0.0
v1210497689,2020,5,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,12.8.1,0.0
v1210497689,2020,6,Saskatchewan,Sexual Assaults,Sexual assaults where relationship type is unknown,12.8.1,0.0
